Indice,Altura,Peso,Sexo,Idade,IMC
13941,1.74,72.3,M,23,23.9
13942,1.78,70.5,F,20,22.1
13943,1.81,69.2,F,29,21.2
13944,1.71,67.4,M,22,23.1
13945,1.72,70.7,M,21,23.9
13946,1.75,67.5,F,23,22
13947,1.73,63.8,F,23,21.4
13948,1.73,72.4,M,22,24.1
13949,1.72,61.7,F,20,20.8
13950,1.76,76.3,M,20,24.6
13951,1.74,75.3,M,24,24.8
13952,1.78,64.8,F,21,20.5
13953,1.75,72.2,M,22,23.5
13954,1.75,75.3,F,24,24.7
13955,1.65,66.5,F,24,24.4
13956,1.73,77.5,F,23,25.9
13957,1.8,81.4,M,18,25.2
13958,1.62,58.8,M,27,22.5
13959,1.78,70.6,F,23,22.2
13960,1.65,66.2,M,20,24.3
13961,1.77,73.7,F,20,23.6
13962,1.75,67.1,F,19,22
13963,1.77,70,F,22,22.4
13964,1.75,65.7,M,21,21.5
13965,1.75,67.5,F,32,22.1
13966,1.74,65.3,F,20,21.7
13967,1.73,73.5,M,19,24.6
13968,1.71,61.7,F,21,21.1
13969,1.73,70.7,M,25,23.7
13970,1.79,68.4,F,22,21.4
13971,1.73,67.9,M,27,22.7
13972,1.73,71.7,M,21,24
13973,1.68,61.4,M,24,21.7
13974,1.82,74.8,F,24,22.7
13975,1.73,77.3,F,23,25.9
13976,1.69,72.4,M,23,25.4
13977,1.7,65.7,F,19,22.8
13978,1.72,68.5,F,28,23.1
13979,1.61,60.6,M,24,23.5
13980,1.64,61.7,F,21,22.8
13981,1.71,73.6,M,20,25.3
13982,1.75,69.4,F,23,22.6
13983,1.72,66.1,F,23,22.4
13984,1.71,61,F,20,20.8
13985,1.71,71.4,F,19,24.5
13986,1.72,71.6,M,24,24.1
13987,1.75,72.3,M,24,23.7
13988,1.73,70.9,M,22,23.6
13989,1.74,71.7,F,31,23.6
13990,1.71,63.4,F,20,21.6
13991,1.79,73.2,M,19,22.8
13992,1.72,59.7,F,20,20.2
13993,1.75,76.3,M,22,25
13994,1.7,57.2,M,23,19.7
13995,1.68,66.4,F,19,23.6
13996,1.72,69.2,M,22,23.3
13997,1.73,71.5,M,21,24
13998,1.66,69,F,21,25
13999,1.7,68.2,M,21,23.7
14000,1.75,65.1,M,22,21.3
14001,1.8,76.7,M,21,23.6
14002,1.77,75.4,M,19,24
14003,1.69,61.4,F,23,21.5
14004,1.76,73.8,M,19,23.8
14005,1.63,69.2,F,18,26.2
14006,1.72,68.7,M,22,23.3
14007,1.78,70,F,22,22.2
14008,1.81,73.4,M,23,22.5
14009,1.73,67.1,F,18,22.3
14010,1.75,73.6,F,19,24.1
14011,1.64,71.9,M,20,26.6
14012,1.68,65.1,M,21,23.1
14013,1.78,75,F,18,23.7
14014,1.75,71.2,M,19,23.3
14015,1.73,65.2,M,27,21.9
14016,1.76,69.9,F,22,22.5
14017,1.74,70.5,F,22,23.4
14018,1.71,59.7,F,20,20.4
14019,1.61,53.9,F,25,20.7
14020,1.82,78.3,M,21,23.7
14021,1.72,63.8,F,22,21.6
14022,1.68,69.5,M,21,24.7
14023,1.68,69,M,24,24.4
14024,1.7,62.5,F,19,21.7
14025,1.7,63.8,M,23,22.1
14026,1.7,68,M,28,23.4
14027,1.74,68.2,F,20,22.5
14028,1.72,64.1,M,27,21.8
14029,1.78,73.6,F,19,23.3
14030,1.85,81.1,F,23,23.6
14031,1.72,76.3,M,23,25.7
14032,1.81,72.9,F,24,22.3
14033,1.74,69.9,F,31,23.1
14034,1.7,69.9,F,31,24.1
14035,1.75,73.8,M,28,24.1
14036,1.76,65,M,21,21.1
14037,1.66,62.6,F,33,22.7
14038,1.74,68.6,M,18,22.7
14039,1.79,69.8,F,21,21.8
14040,1.74,81.7,M,19,26.9
14041,1.7,64.6,F,24,22.4
14042,1.79,78.2,F,18,24.4
14043,1.71,65.4,F,23,22.4
14044,1.82,81.8,M,24,24.7
14045,1.75,60.2,F,19,19.6
14046,1.75,77.1,M,21,25.2
14047,1.66,59.8,F,28,21.8
14048,1.77,72.5,F,29,23.2
14049,1.72,69.8,F,22,23.6
14050,1.71,66.9,M,21,23
14051,1.8,76.3,M,22,23.6
14052,1.63,69.2,F,20,25.9
14053,1.72,67,M,23,22.7
14054,1.77,77.1,F,24,24.6
14055,1.7,60.1,F,33,20.8
14056,1.71,63.8,M,24,21.9
14057,1.71,69,M,25,23.6
14058,1.75,73.3,M,20,24
14059,1.68,69.7,F,24,24.6
14060,1.78,79.5,M,21,25.2
14061,1.71,68.9,M,24,23.5
14062,1.62,62.6,M,21,23.9
14063,1.78,73.5,M,20,23.2
14064,1.75,69.7,M,20,22.9
14065,1.79,74.8,F,23,23.3
14066,1.72,70.3,F,20,23.7
14067,1.75,65.7,F,19,21.5
14068,1.67,68.1,M,22,24.4
14069,1.66,65.4,F,29,23.7
14070,1.73,67.2,F,18,22.4
14071,1.72,69.2,F,28,23.4
14072,1.75,64.4,F,20,21
14073,1.7,67.7,F,23,23.5
14074,1.7,63.9,M,19,22.1
14075,1.69,60.5,F,27,21.1
14076,1.72,64.1,F,24,21.7
14077,1.74,70,F,18,23.1
14078,1.69,68.8,M,25,24.1
14079,1.8,64.8,F,19,20
14080,1.72,74.6,M,19,25.3
14081,1.7,70.7,M,19,24.5
14082,1.62,61.6,M,27,23.5
14083,1.77,70.5,F,18,22.5
14084,1.79,61.4,F,19,19.1
14085,1.7,64.4,M,19,22.3
14086,1.76,70.5,M,18,22.8
14087,1.73,70.9,F,19,23.6
14088,1.76,68.5,F,20,22.1
14089,1.75,71.7,M,19,23.5
14090,1.75,61.9,F,18,20.3
14091,1.7,68.2,M,28,23.7
14092,1.74,64.4,F,20,21.2
14093,1.68,70,M,21,24.7
14094,1.73,64.5,M,32,21.5
14095,1.78,75.5,M,25,23.7
14096,1.79,70.5,F,21,22.1
14097,1.62,62.2,F,28,23.7
14098,1.68,57.3,F,19,20.3
14099,1.68,63,F,22,22.3
14100,1.84,72.7,M,30,21.5
14101,1.66,71.9,M,22,26.1
14102,1.67,60.1,F,23,21.5
14103,1.73,74.5,F,23,24.9
14104,1.76,65.2,M,31,21
14105,1.83,78.7,M,25,23.6
14106,1.76,76.8,M,23,24.8
14107,1.77,72.8,F,27,23.3
14108,1.91,79.3,F,21,21.8
14109,1.72,69.2,M,32,23.4
14110,1.69,61.8,F,23,21.7
14111,1.79,79.1,M,28,24.6
14112,1.72,70.3,M,21,23.7
14113,1.85,68.2,F,27,19.9
14114,1.69,67.8,F,20,23.6
14115,1.77,77.3,M,23,24.6
14116,1.72,68.6,M,25,23.1
14117,1.69,59.2,F,18,20.7
14118,1.78,69,F,20,21.9
14119,1.76,71.7,M,22,23.1
14120,1.77,67.7,F,29,21.6
14121,1.74,73.7,M,24,24.3
14122,1.79,76.4,M,19,23.8
14123,1.71,69.3,F,25,23.8
14124,1.73,65.6,F,23,21.9
14125,1.8,69.3,F,19,21.4
14126,1.69,67.2,M,25,23.4
14127,1.72,61.1,F,19,20.6
14128,1.67,54.8,F,25,19.7
14129,1.79,74.7,F,18,23.3
14130,1.74,68,F,22,22.4
14131,1.8,77.4,M,21,24
14132,1.85,78.1,F,19,22.9
14133,1.78,77.4,M,21,24.5
14134,1.72,64.2,F,25,21.8
14135,1.8,72.7,F,29,22.4
14136,1.79,71,M,21,22.2
14137,1.69,75.2,M,20,26.2
14138,1.75,64.7,M,21,21.1
14139,1.78,71.4,F,20,22.6
14140,1.76,71.8,M,21,23.1
14141,1.74,76.7,M,22,25.3
14142,1.8,70.8,F,22,21.9
14143,1.75,65.8,F,23,21.4
14144,1.75,69,M,31,22.5
14145,1.82,75.1,F,20,22.8
14146,1.8,75.3,F,27,23.3
14147,1.71,67,F,28,22.9
14148,1.71,68.9,M,22,23.6
14149,1.69,64.4,F,24,22.7
14150,1.77,72.2,F,25,22.9
14151,1.7,66,F,21,22.9
14152,1.65,47.7,F,18,17.5
14153,1.69,62.7,F,18,21.9
14154,1.8,69.7,F,19,21.6
14155,1.72,72.7,M,20,24.6
14156,1.75,71.5,M,22,23.4
14157,1.69,69.6,M,22,24.4
14158,1.79,71,F,21,22.1
14159,1.73,74.4,F,22,24.8
14160,1.69,59.1,F,21,20.7
14161,1.79,69.9,F,18,21.8
14162,1.66,62.6,F,23,22.7
14163,1.74,69.1,F,25,22.8
14164,1.73,72.9,F,23,24.4
14165,1.71,73.6,M,21,25.2
14166,1.68,63.9,F,21,22.6
14167,1.74,65.6,M,18,21.7
14168,1.72,71.3,F,20,24.1
14169,1.74,79.2,M,18,26.2
14170,1.76,65.6,M,20,21.2
14171,1.69,67.2,M,22,23.5
14172,1.76,69.6,F,22,22.4
14173,1.68,64,F,29,22.8
14174,1.74,67.3,F,23,22.2
14175,1.68,68.5,F,29,24.3
14176,1.68,74.5,M,22,26.4
14177,1.71,60.6,F,18,20.8
14178,1.61,68.9,F,18,26.5
14179,1.85,76.4,F,24,22.3
14180,1.78,64.7,F,27,20.3
14181,1.72,75.1,F,25,25.5
14182,1.72,64.8,F,20,21.9
14183,1.68,64.4,F,20,22.8
14184,1.73,68.8,M,25,23
14185,1.71,57.6,F,19,19.7
14186,1.77,64.5,M,24,20.6
14187,1.81,71.8,F,24,22
14188,1.75,74.3,M,18,24.2
14189,1.8,66.2,F,21,20.5
14190,1.69,69.1,M,24,24.2
14191,1.68,71.6,M,20,25.4
14192,1.68,54.7,F,27,19.4
14193,1.77,73.4,M,22,23.4
14194,1.65,75.8,F,21,28
14195,1.75,64.8,F,24,21.3
14196,1.71,67,F,21,22.9
14197,1.75,72.9,F,24,23.7
14198,1.61,61.9,F,25,23.8
14199,1.7,66,F,25,22.8
14200,1.63,76,M,22,28.5
14201,1.67,68.8,M,20,24.8
14202,1.78,65.1,M,25,20.5
14203,1.78,73.8,F,23,23.2
14204,1.79,73.2,F,24,22.8
14205,1.65,62.5,M,22,22.8
14206,1.72,68.6,M,28,23.2
14207,1.73,60.1,F,22,20
14208,1.7,59.4,F,22,20.5
14209,1.73,71.1,F,21,23.9
14210,1.73,66.9,F,23,22.4
14211,1.75,68.8,F,21,22.4
14212,1.75,71.6,F,19,23.5
14213,1.78,72.8,M,21,23
14214,1.8,76.3,F,22,23.6
14215,1.84,74.7,F,19,22.1
14216,1.76,68,M,24,21.9
14217,1.77,76.7,M,23,24.4
14218,1.7,71.7,F,20,24.8
14219,1.67,59.9,F,19,21.4
14220,1.77,82.1,M,23,26.3
14221,1.75,64.3,F,21,21.1
14222,1.71,56.5,F,21,19.4
14223,1.67,68.3,F,21,24.5
14224,1.69,62.7,M,18,22
14225,1.73,59.3,F,28,19.8
14226,1.66,62.9,M,22,22.9
14227,1.7,74.1,M,19,25.6
14228,1.72,58.2,F,24,19.6
14229,1.77,81.4,M,23,26
14230,1.76,76.9,M,23,24.7
14231,1.73,76.9,M,23,25.7
14232,1.69,65.2,F,25,22.8
14233,1.85,61.4,M,19,18
14234,1.8,76.1,M,24,23.5
14235,1.77,73.7,M,27,23.5
14236,1.75,69.4,F,21,22.7
14237,1.73,66.7,F,20,22.4
14238,1.72,64.5,F,25,21.7
14239,1.77,66.4,F,19,21.3
14240,1.74,72.8,F,20,23.9
14241,1.75,78.6,M,19,25.7
14242,1.76,76,M,25,24.6
14243,1.73,71.8,M,25,23.9
14244,1.69,66.2,F,19,23.2
14245,1.69,71.6,M,18,25.2
14246,1.63,72.3,M,30,27.4
14247,1.65,57.4,F,22,21.1
14248,1.66,65.5,M,20,23.9
14249,1.62,63.6,F,22,24.3
14250,1.68,71.4,M,21,25.3
14251,1.64,64.5,M,24,24
14252,1.71,62.8,F,24,21.5
14253,1.67,63,F,24,22.7
14254,1.63,62.1,M,18,23.3
14255,1.76,70.3,M,25,22.6
14256,1.72,61.8,M,23,20.8
14257,1.66,65.1,F,30,23.7
14258,1.66,60.5,F,28,22.1
14259,1.65,59,F,25,21.7
14260,1.75,64.1,M,23,20.9
14261,1.69,62.3,M,19,21.7
14262,1.73,62,F,24,20.8
14263,1.79,67.4,F,23,21
14264,1.75,63.5,F,24,20.6
14265,1.63,58,F,20,21.8
14266,1.77,68.9,M,23,22.1
14267,1.77,70.6,M,27,22.5
14268,1.73,68.4,M,19,22.9
14269,1.72,68.5,M,23,23.2
14270,1.74,60.2,F,22,19.9
14271,1.78,69.4,M,21,21.9
14272,1.74,66.4,M,24,22
14273,1.7,63.6,M,22,22.1
14274,1.75,66.2,M,28,21.6
14275,1.66,65.7,M,20,23.7
14276,1.69,64.4,M,21,22.5
14277,1.72,71.9,M,19,24.3
14278,1.73,71.6,M,30,23.8
14279,1.74,75.1,M,21,24.8
14280,1.68,68.2,F,23,24.1
14281,1.68,70.1,M,20,25
14282,1.74,67.8,M,21,22.3
14283,1.73,66.5,F,24,22.2
14284,1.67,65.1,F,21,23.2
14285,1.75,68.7,M,19,22.5
14286,1.66,64.8,M,25,23.5
14287,1.73,63.1,F,23,21.1
14288,1.8,67.8,F,24,21
14289,1.77,75.2,F,23,24.1
14290,1.75,66.7,F,21,21.7
14291,1.74,74.2,M,19,24.6
14292,1.81,71.4,M,22,21.8
14293,1.67,67.9,F,19,24.4
14294,1.83,66.2,F,18,19.7
14295,1.72,74.6,F,22,25.4
14296,1.74,64.5,F,19,21.4
14297,1.61,62.7,M,20,24.3
14298,1.73,66,F,27,22.2
14299,1.78,75.1,M,21,23.6
14300,1.79,71.1,F,23,22.1
14301,1.74,70,M,21,23.2
14302,1.75,67.7,F,24,22.2
14303,1.68,62,F,19,22
14304,1.68,66.8,F,21,23.8
14305,1.7,73.4,M,22,25.5
14306,1.8,66.9,F,19,20.6
14307,1.72,67.3,M,21,22.8
14308,1.7,67.1,F,25,23.3
14309,1.79,72.5,F,25,22.6
14310,1.67,64.6,M,19,23.3
14311,1.67,69.2,M,24,24.9
14312,1.65,61.5,M,25,22.7
14313,1.78,73.9,M,19,23.3
14314,1.68,61.1,M,21,21.5
14315,1.77,66.5,M,18,21.1
14316,1.68,63,M,25,22.2
14317,1.77,71.9,F,18,23.1
14318,1.74,56.9,F,24,18.8
14319,1.79,60,F,25,18.8
14320,1.73,71.2,M,22,23.7
14321,1.79,74.7,F,24,23.3
14322,1.75,73.4,M,21,24.1
14323,1.71,60.1,F,18,20.6
14324,1.77,78.2,F,18,24.8
14325,1.8,68.2,F,22,21
14326,1.74,69,M,25,22.7
14327,1.75,64.9,M,23,21.3
14328,1.71,58.1,F,24,19.9
14329,1.7,63.5,F,27,22
14330,1.75,68.8,F,19,22.6
14331,1.63,57.8,F,19,21.7
14332,1.73,62.1,F,18,20.8
14333,1.83,76.9,M,24,23
14334,1.76,61.6,F,20,19.8
14335,1.71,65.3,F,22,22.4
14336,1.78,76.8,F,27,24.2
14337,1.73,68.3,F,20,22.7
14338,1.73,68.8,F,19,22.9
14339,1.65,73.2,F,20,27
14340,1.84,75.2,F,18,22.3
14341,1.79,70.9,F,27,22.2
14342,1.78,72.2,M,31,22.7
14343,1.71,66.8,F,20,23
14344,1.65,72.6,M,28,26.5
14345,1.72,63.3,F,21,21.5
14346,1.67,62.9,F,24,22.4
14347,1.68,68.7,M,18,24.4
14348,1.76,74.1,F,20,24.1
14349,1.66,68.4,M,21,24.7
14350,1.65,63.2,F,20,23.2
14351,1.74,76.2,F,20,25.2
14352,1.78,79.1,M,30,25
14353,1.72,67.5,F,22,22.9
14354,1.76,68.2,M,20,21.9
14355,1.77,69.8,F,24,22.3
14356,1.69,60.5,F,20,21.2
14357,1.74,68.3,M,22,22.6
14358,1.68,72,M,20,25.4
14359,1.8,74.5,F,28,22.9
14360,1.77,78.6,M,19,25
14361,1.78,82.1,M,25,25.9
14362,1.76,70.4,F,18,22.8
14363,1.74,67,F,21,22.2
14364,1.75,71.7,F,20,23.5
14365,1.78,76.3,M,25,24.2
14366,1.71,70.7,F,21,24.2
14367,1.8,79,M,20,24.5
14368,1.76,66.8,M,24,21.5
14369,1.66,63.5,M,19,23.1
14370,1.73,70.6,F,20,23.7
14371,1.78,79.4,M,23,24.9
14372,1.67,67.9,M,22,24.4
14373,1.64,62.9,F,19,23.5
14374,1.6,62.8,M,22,24.5
14375,1.71,66.1,F,22,22.7
14376,1.72,64.1,F,24,21.7
14377,1.7,73.5,M,22,25.3
14378,1.83,71.6,F,18,21.3
14379,1.79,73.6,M,21,23.1
14380,1.69,63.1,M,19,22.2
14381,1.69,67.7,M,24,23.7
14382,1.7,71.2,M,22,24.7
14383,1.72,69.6,M,21,23.4
14384,1.79,69.8,F,23,21.8
14385,1.69,67.4,M,22,23.5
14386,1.79,75.7,F,21,23.5
14387,1.65,65,F,21,23.8
14388,1.71,70,M,20,24
14389,1.71,70.7,M,24,24.3
14390,1.78,67.7,F,23,21.3
14391,1.78,69.3,F,27,21.9
14392,1.73,79.6,M,19,26.5
14393,1.67,66.9,M,23,24.1
14394,1.71,74,M,22,25.2
14395,1.75,75,F,31,24.6
14396,1.77,74.4,F,31,23.8
14397,1.75,71.5,F,21,23.4
14398,1.76,71.5,F,18,23.1
14399,1.73,71.8,F,23,24.1
14400,1.74,69,F,25,22.9
14401,1.78,71,F,19,22.5
14402,1.79,74.6,M,19,23.2
14403,1.63,67.6,F,18,25.4
14404,1.79,71,M,22,22.3
14405,1.68,73.3,M,25,26.1
14406,1.79,72.2,M,19,22.5
14407,1.62,69.7,M,18,26.5
14408,1.74,64.7,F,19,21.4
14409,1.75,69.6,F,31,22.7
14410,1.73,66.9,M,19,22.4
14411,1.78,74.2,F,20,23.5
14412,1.72,73.9,M,22,24.9
14413,1.68,59.6,F,22,21
14414,1.69,65.9,F,27,23
14415,1.79,77,F,21,24
14416,1.71,74.9,F,21,25.7
14417,1.81,79.3,F,20,24.1
14418,1.68,75.4,M,23,26.6
14419,1.69,68.1,F,25,23.9
14420,1.78,80.7,M,21,25.5
14421,1.75,56.9,F,19,18.7
14422,1.74,73.7,M,30,24.3
14423,1.7,71.7,M,21,24.7
14424,1.71,60.7,F,20,20.7
14425,1.72,60.8,F,19,20.4
14426,1.72,63.9,F,18,21.5
14427,1.73,69.3,F,21,23.1
14428,1.7,63.7,F,21,22
14429,1.79,76.5,F,24,23.8
14430,1.67,47.8,F,28,17
14431,1.78,74.5,M,21,23.6
14432,1.75,71.3,M,22,23.3
14433,1.69,73.6,F,20,25.8
14434,1.79,74.2,F,22,23.3
14435,1.75,70.8,F,19,23.2
14436,1.73,69.2,F,20,23.2
14437,1.75,75.6,M,23,24.7
14438,1.7,65.7,F,22,22.7
14439,1.71,71.8,F,18,24.7
14440,1.76,69.8,F,20,22.6
14441,1.69,63.7,M,20,22.2
14442,1.68,62.6,F,23,22.3
14443,1.7,59.7,F,19,20.6
14444,1.78,70.8,F,18,22.5
14445,1.68,60,F,24,21.2
14446,1.73,69.6,M,28,23.3
14447,1.77,71.4,M,27,22.9
14448,1.65,73,M,18,26.8
14449,1.71,66.1,F,21,22.6
14450,1.77,74.8,F,21,24
14451,1.69,60.6,F,20,21.1
14452,1.85,73.9,F,19,21.5
14453,1.72,65.3,M,25,22
14454,1.79,75.2,M,22,23.4
14455,1.7,66,F,23,22.7
14456,1.7,70,F,23,24.4
14457,1.77,67.4,M,19,21.6
14458,1.75,66.6,F,21,21.7
14459,1.77,64,F,35,20.5
14460,1.69,62,F,19,21.8
14461,1.72,64,M,20,21.5
14462,1.62,56.9,F,20,21.8
14463,1.58,60.7,M,24,24.2
14464,1.7,66.3,M,25,23
14465,1.69,71.1,F,19,24.8
14466,1.71,64.6,M,36,22.1
14467,1.74,73.6,M,19,24.4
14468,1.81,74.8,F,18,23
14469,1.8,74.5,F,23,23
14470,1.69,67,F,20,23.5
14471,1.71,60.2,F,19,20.6
14472,1.76,67.8,F,19,22
14473,1.77,73.6,M,19,23.6
14474,1.72,72.1,F,24,24.4
14475,1.74,72.5,M,21,23.9
14476,1.83,74.9,F,20,22.4
14477,1.63,61.3,F,20,23.1
14478,1.73,63.8,F,19,21.4
14479,1.8,72.9,F,20,22.5
14480,1.7,66.8,F,24,23
14481,1.77,66.4,F,24,21.3
14482,1.77,67.5,F,25,21.6
14483,1.78,73.1,M,19,22.9
14484,1.73,58.5,F,18,19.6
14485,1.79,71.6,F,29,22.3
14486,1.69,71.2,F,18,25
14487,1.66,63,M,20,23
14488,1.68,54.5,F,28,19.4
14489,1.63,60.1,F,28,22.7
14490,1.68,64.6,M,21,22.9
14491,1.66,61.4,M,19,22.3
14492,1.75,69,F,19,22.6
14493,1.79,70.3,F,20,22
14494,1.72,65.9,M,19,22.3
14495,1.72,69.2,F,23,23.5
14496,1.68,71.2,M,21,25.1
14497,1.72,69.4,M,24,23.5
14498,1.74,66.4,F,20,21.8
14499,1.73,54.4,F,22,18.2
14500,1.61,62.4,M,20,24.1
14501,1.71,71.6,F,18,24.6
14502,1.72,67.8,F,20,23
14503,1.68,71.2,M,24,25.3
14504,1.76,66.9,F,22,21.6
14505,1.76,66.9,M,23,21.6
14506,1.67,58.3,F,20,20.9
14507,1.7,68.9,M,23,23.9
14508,1.73,69.3,F,25,23.2
14509,1.69,68.9,M,23,24.2
14510,1.73,69.1,F,19,23
14511,1.72,73.4,M,24,24.8
14512,1.79,65.2,F,22,20.3
14513,1.62,54.3,F,28,20.6
14514,1.83,71,F,28,21.1
14515,1.67,65.1,F,22,23.3
14516,1.73,68.8,M,18,22.9
14517,1.72,67.8,F,21,23
14518,1.76,63.4,M,30,20.6
14519,1.78,74,M,23,23.5
14520,1.73,61.8,F,21,20.7
14521,1.77,73.5,M,21,23.4
14522,1.77,72.3,F,28,22.9
14523,1.68,61.5,F,31,21.7
14524,1.73,59.8,F,24,20.1
14525,1.71,64.9,M,19,22.2
14526,1.79,69.4,F,18,21.7
14527,1.75,71.7,M,25,23.3
14528,1.71,66.6,F,21,22.7
14529,1.69,66.9,F,21,23.4
14530,1.71,55.7,F,28,19
14531,1.72,64.1,F,19,21.6
14532,1.82,70.9,M,29,21.4
14533,1.72,67,F,21,22.7
14534,1.7,72.1,F,24,25
14535,1.74,65.5,M,19,21.6
14536,1.78,67.3,F,21,21.3
14537,1.68,62.1,F,19,22.1
14538,1.65,71.4,F,27,26.2
14539,1.76,77.1,M,18,24.8
14540,1.72,69.2,F,21,23.5
14541,1.62,69.4,M,21,26.3
14542,1.77,65.9,F,30,21.1
14543,1.77,73,M,23,23.4
14544,1.74,71.6,M,25,23.5
14545,1.74,71.9,F,19,23.7
14546,1.76,74.5,F,27,24
14547,1.75,75.5,M,20,24.5
14548,1.73,61.9,F,20,20.7
14549,1.69,55.7,F,21,19.6
14550,1.65,64.5,M,22,23.6
14551,1.7,71.1,M,29,24.8
14552,1.75,70.9,F,18,23.2
14553,1.72,58.3,F,19,19.7
14554,1.75,66,F,20,21.5
14555,1.7,64.3,F,23,22.1
14556,1.65,61.1,F,25,22.5
14557,1.73,72.5,M,27,24.2
14558,1.74,67.6,M,21,22.4
14559,1.64,53,F,24,19.7
14560,1.69,69.7,F,19,24.3
14561,1.68,61,F,24,21.6
14562,1.69,67.2,M,25,23.4
14563,1.73,65.8,F,21,21.9
14564,1.74,66.9,F,20,22.1
14565,1.66,73.8,M,21,26.9
14566,1.73,66.7,F,18,22.3
14567,1.74,69,F,24,22.7
14568,1.74,73.2,M,22,24.3
14569,1.74,67.8,F,21,22.5
14570,1.79,65.5,M,22,20.5
14571,1.75,68.5,M,27,22.3
14572,1.75,73.5,F,20,24.1
14573,1.63,75.3,M,18,28.3
14574,1.69,78.7,M,25,27.6
14575,1.62,69,M,19,26.4
14576,1.75,73.6,F,21,23.9
14577,1.68,58.4,F,24,20.7
14578,1.77,65.9,F,22,21
14579,1.72,64.9,M,22,21.9
14580,1.71,66.1,M,31,22.7
14581,1.83,82.8,F,29,24.7
14582,1.74,68.3,M,21,22.5
14583,1.65,66.1,M,19,24.4
14584,1.7,64.2,F,20,22.1
14585,1.67,70.3,M,19,25.3
14586,1.79,74,F,23,23.1
14587,1.7,56.7,F,25,19.7
14588,1.71,69.4,F,22,23.8
14589,1.73,72.1,F,19,24.1
14590,1.76,73.6,F,20,23.8
14591,1.82,78.1,M,22,23.6
14592,1.74,66.9,M,23,22.2
14593,1.58,50,F,21,19.9
14594,1.7,70.7,M,19,24.6
14595,1.69,63.1,M,18,22.1
14596,1.74,68.4,M,23,22.7
14597,1.68,72.2,M,19,25.5
14598,1.7,65.3,M,19,22.6
14599,1.64,66.4,M,19,24.7
14600,1.74,65.6,F,21,21.6
14601,1.76,67.3,M,25,21.7
14602,1.67,76,M,21,27.2
14603,1.77,72,F,24,23
14604,1.72,71.2,M,19,24.1
14605,1.79,75.7,M,20,23.6
14606,1.72,69.8,M,23,23.6
14607,1.72,69.5,F,21,23.6
14608,1.63,71,F,24,26.6
14609,1.8,73,F,25,22.6
14610,1.71,74.2,F,25,25.4
14611,1.59,65.5,M,22,25.8
14612,1.73,65.6,F,27,22
14613,1.82,74.5,M,22,22.6
14614,1.73,71,F,21,23.7
14615,1.77,71.5,F,23,22.8
14616,1.69,69.2,F,18,24.3
14617,1.74,71.1,M,22,23.5
14618,1.72,65.3,F,21,22
14619,1.77,74.1,M,18,23.6
14620,1.76,70.4,M,28,22.6
14621,1.74,64.4,F,20,21.4
14622,1.69,65.2,F,18,22.8
14623,1.72,74.7,M,29,25.2
14624,1.79,82.2,M,24,25.6
14625,1.72,72.5,M,18,24.5
14626,1.75,70.4,M,20,23
14627,1.74,73.1,M,19,24
14628,1.78,72.5,F,20,22.9
14629,1.69,62.5,F,20,21.9
14630,1.71,62.2,F,21,21.2
14631,1.65,56.5,M,25,20.7
14632,1.76,74.3,M,24,23.9
14633,1.7,59.5,F,21,20.6
14634,1.67,59.5,M,20,21.4
14635,1.77,66.7,F,18,21.4
14636,1.72,66.4,F,22,22.4
14637,1.81,77.1,F,36,23.6
14638,1.69,66.1,M,20,23.2
14639,1.7,67.8,M,22,23.5
14640,1.77,78.6,F,18,25
14641,1.74,71.2,F,23,23.4
14642,1.73,66.5,F,22,22.2
14643,1.7,65,M,22,22.4
14644,1.71,73.4,M,19,25.2
14645,1.71,65.3,M,30,22.2
14646,1.78,76.9,F,24,24.2
14647,1.71,69.1,M,25,23.7
14648,1.7,67.2,M,19,23.1
14649,1.78,81.4,M,21,25.7
14650,1.66,58.6,F,22,21.2
14651,1.76,68,F,20,22.1
14652,1.7,71.4,M,21,24.8
14653,1.82,72.1,F,24,21.8
14654,1.75,65.5,F,27,21.5
14655,1.73,71.3,F,21,23.9
14656,1.7,70,M,20,24.2
14657,1.84,83.4,M,19,24.7
14658,1.63,67.4,F,24,25.3
14659,1.67,67.4,F,23,24.3
14660,1.75,78.4,M,32,25.7
14661,1.65,59.5,F,20,21.8
14662,1.68,58.5,F,24,20.7
14663,1.73,63.3,F,22,21
14664,1.74,63.9,F,23,21.1
14665,1.71,62.3,M,29,21.2
14666,1.72,67,F,19,22.5
14667,1.74,80.3,M,20,26.5
14668,1.68,66.2,F,23,23.4
14669,1.71,80.4,M,30,27.4
14670,1.73,63.1,M,24,21
14671,1.74,69.6,F,21,22.9
14672,1.66,56,F,20,20.4
14673,1.84,78.3,M,23,23
14674,1.82,73.7,F,21,22.3
14675,1.75,69.7,M,21,22.7
14676,1.75,65.5,F,21,21.4
14677,1.74,63.2,F,20,20.8
14678,1.68,69.9,M,24,24.7
14679,1.78,70.3,F,19,22.3
14680,1.8,74.5,F,25,23
14681,1.7,67.6,M,23,23.4
14682,1.75,75,F,19,24.5
14683,1.8,84.4,M,27,25.9
14684,1.75,65.4,F,24,21.5
14685,1.66,62.3,F,22,22.7
14686,1.73,77.1,M,21,25.9
14687,1.74,73.3,F,23,24.3
14688,1.73,71.8,M,20,24.1
14689,1.72,71.8,M,22,24.3
14690,1.74,73.8,M,22,24.4
