Indice,Altura,Peso,Sexo,Idade
14237,67.93981,147.1549,F,20
14238,67.87387,142.1827,F,25
14239,69.54011,146.3511,F,19
14240,68.65212,160.4286,F,20
14241,68.89269,173.388,M,19
14242,69.26196,167.5707,M,25
14243,68.26643,158.4237,M,25
14244,66.51715,146.006,F,19
14245,66.39703,157.9559,M,18
14246,63.98085,159.3949,M,30
14247,64.98837,126.5916,F,22
14248,65.22732,144.5347,M,20
14249,63.76881,140.3166,F,22
14250,66.10625,157.4898,M,21
14251,64.5782,142.1526,M,24
14252,67.31046,138.3987,F,24
14253,65.57747,138.9113,F,24
14254,64.30305,136.8575,M,18
14255,69.43737,154.9521,M,25
14256,67.83322,136.2298,M,23
14257,65.2954,143.5472,F,30
14258,65.23394,133.4951,F,28
14259,64.96741,130.1932,F,25
14260,68.9313,141.2478,M,23
14261,66.66166,137.3885,M,19
14262,67.95491,136.7329,F,24
14263,70.5802,148.5957,F,23
14264,69.05855,140.0857,F,24
14265,64.23339,127.8391,F,20
14266,69.56163,152.0209,M,23
14267,69.70181,155.7098,M,27
14268,68.06326,150.9075,M,19
14269,67.59317,151.0411,M,23
14270,68.40737,132.6722,F,22
14271,70.06192,153.1119,M,21
14272,68.39965,146.4542,M,24
14273,66.84264,140.2104,M,22
14274,68.92615,145.9277,M,28
14275,65.48158,144.8532,M,20
14276,66.55005,142.0299,M,21
14277,67.69633,158.6062,M,19
14278,68.2366,157.9334,M,30
14279,68.47077,165.6423,M,21
14280,66.26361,150.3637,F,23
14281,65.94902,154.6288,M,20
14282,68.61786,149.4963,M,21
14283,68.06251,146.537,F,24
14284,65.93944,143.4693,F,21
14285,68.84104,151.5281,M,19
14286,65.34823,142.8156,M,25
14287,68.15554,139.1276,F,23
14288,70.71417,149.5045,F,24
14289,69.55202,165.8007,F,23
14290,69.03663,147.0698,F,21
14291,68.40947,163.5365,M,19
14292,71.22829,157.5003,M,22
14293,65.66713,149.8115,F,19
14294,72.1518,145.8926,F,18
14295,67.54012,164.6022,F,22
14296,68.30939,142.1584,F,19
14297,63.19682,138.2333,M,20
14298,67.92876,145.4521,F,27
14299,70.26367,165.5664,M,21
14300,70.60592,156.8236,F,23
14301,68.42829,154.3759,M,21
14302,68.70678,149.3484,F,24
14303,66.09467,136.7814,F,19
14304,66.01282,147.3901,F,21
14305,66.75949,161.924,M,22
14306,70.86867,147.5226,F,19
14307,67.67011,148.2871,M,21
14308,66.81053,147.952,F,25
14309,70.5219,159.8093,F,25
14310,65.59721,142.4464,M,19
14311,65.56764,152.5709,M,24
14312,64.88248,135.692,M,25
14313,70.17333,163.0088,M,19
14314,66.30367,134.7687,M,21
14315,69.87971,146.5368,M,18
14316,66.33209,138.9277,M,25
14317,69.52156,158.5408,F,18
14318,68.45964,125.4676,F,24
14319,70.38965,132.2333,F,25
14320,68.25542,157.0512,M,22
14321,70.51338,164.6857,F,24
14322,68.73059,161.8727,M,21
14323,67.25019,132.6103,F,18
14324,69.86454,172.434,F,18
14325,70.95584,150.4772,F,22
14326,68.64399,152.1958,M,25
14327,68.76137,143.2,M,23
14328,67.28046,128.0841,F,24
14329,66.93836,140.0019,F,27
14330,68.71053,151.7043,F,19
14331,64.23067,127.5542,F,19
14332,67.9932,136.8267,F,18
14333,71.92456,169.4711,M,24
14334,69.42553,135.7936,F,20
14335,67.19343,143.9263,F,22
14336,70.13123,169.3617,F,27
14337,68.25937,150.495,F,20
14338,68.20998,151.6966,F,19
14339,64.85369,161.5043,F,20
14340,72.31757,165.8285,F,18
14341,70.29803,156.3929,F,27
14342,70.19955,159.1291,M,31
14343,67.15508,147.2671,F,20
14344,65.14779,160.0207,M,28
14345,67.55168,139.5364,F,21
14346,65.93861,138.7888,F,24
14347,66.10857,151.5202,M,18
14348,69.10176,163.3805,F,20
14349,65.48464,150.7776,M,21
14350,64.9153,139.2859,F,20
14351,68.42597,168.0191,F,20
14352,70.06392,174.3357,M,30
14353,67.64989,148.8934,F,22
14354,69.4322,150.4652,M,20
14355,69.65288,153.9137,F,24
14356,66.56206,133.4112,F,20
14357,68.52246,150.6271,M,22
14358,66.26613,158.8362,M,20
14359,70.98349,164.1948,F,28
14360,69.78746,173.3947,M,19
14361,70.0659,181.1055,M,25
14362,69.18045,155.2804,F,18
14363,68.37333,147.8002,F,21
14364,68.78892,158.1291,F,20
14365,69.95594,168.2069,M,25
14366,67.23206,155.81,F,21
14367,70.67025,174.1708,M,20
14368,69.31713,147.2369,M,24
14369,65.24243,139.9899,M,19
14370,68.02755,155.7408,F,20
14371,70.25823,175.1292,M,23
14372,65.6772,149.8149,M,22
14373,64.38799,138.6323,F,19
14374,63.09629,138.5368,M,22
14375,67.21348,145.838,F,22
14376,67.68983,141.3387,F,24
14377,67.08852,162.0273,M,22
14378,72.11654,157.807,F,18
14379,70.32167,162.2971,M,21
14380,66.40209,139.2215,M,19
14381,66.48779,149.2207,M,24
14382,66.8189,157.0041,M,22
14383,67.90715,153.4854,M,21
14384,70.54165,154.0034,F,23
14385,66.67257,148.7093,M,22
14386,70.60805,166.8873,F,21
14387,65.08935,143.4246,F,21
14388,67.20873,154.2598,M,20
14389,67.16066,155.9046,M,24
14390,70.12937,149.1722,F,23
14391,70.06267,152.7942,F,27
14392,68.26679,175.5528,M,19
14393,65.55386,147.4536,M,23
14394,67.43359,163.0843,M,22
14395,68.73753,165.3931,F,31
14396,69.61754,164.0249,F,31
14397,68.86099,157.6181,F,21
14398,69.30528,157.7569,F,18
14399,67.96731,158.3171,F,23
14400,68.39041,152.0575,F,25
14401,69.99163,156.5678,F,19
14402,70.59715,164.537,M,19
14403,64.27722,149.0994,F,18
14404,70.2828,156.6184,M,22
14405,66.00545,161.6341,M,25
14406,70.5704,159.1661,M,19
14407,63.85703,153.7129,M,18
14408,68.46316,142.7058,F,19
14409,68.93468,153.3983,F,31
14410,68.06347,147.5187,M,19
14411,69.97624,163.6045,F,20
14412,67.91136,163.0423,M,22
14413,66.26652,131.3463,F,22
14414,66.72193,145.3681,F,27
14415,70.4411,169.7162,F,21
14416,67.14863,165.1351,F,21
14417,71.40114,174.9468,F,20
14418,66.25512,166.1513,M,23
14419,66.50564,150.2448,F,25
14420,70.00146,177.9737,M,21
14421,68.73792,125.4823,F,19
14422,68.58961,162.4912,M,30
14423,67.05694,158.1599,M,21
14424,67.47997,133.9242,F,20
14425,67.87931,133.9754,F,19
14426,67.8682,140.928,F,18
14427,68.14477,152.7551,F,21
14428,67.02188,140.433,F,21
14429,70.5427,168.6387,F,24
14430,65.93895,105.3073,F,28
14431,70.00791,164.2989,M,21
14432,68.81727,157.1194,M,22
14433,66.46981,162.3892,F,20
14434,70.32551,163.5838,F,22
14435,68.83517,156.1811,F,19
14436,68.04704,152.493,F,20
14437,68.85791,166.5999,M,23
14438,67.03402,144.921,F,22
14439,67.18323,158.33,F,18
14440,69.18617,153.8946,F,20
14441,66.66889,140.5157,M,20
14442,66.03639,138.0383,F,23
14443,66.9492,131.6313,F,19
14444,69.88968,156.0072,F,18
14445,66.19999,132.3241,F,24
14446,68.01742,153.5528,M,28
14447,69.52894,157.3321,M,27
14448,64.91352,160.8699,M,18
14449,67.3565,145.689,F,21
14450,69.54643,165.0303,F,21
14451,66.69178,133.7203,F,20
14452,72.92955,162.9436,F,19
14453,67.73934,143.9093,M,25
14454,70.56769,165.9145,M,22
14455,67.08849,145.6354,F,23
14456,66.7514,154.4395,F,23
14457,69.55143,148.5942,M,19
14458,68.9821,146.9487,F,21
14459,69.53579,141.0522,F,35
14460,66.44274,136.7162,F,19
14461,67.87168,141.019,M,20
14462,63.58771,125.4145,F,20
14463,62.38539,133.9005,M,24
14464,66.83193,146.1712,M,25
14465,66.67737,156.6874,F,19
14466,67.25836,142.3412,M,36
14467,68.35371,162.2854,M,19
14468,71.0885,165.0436,F,18
14469,70.85183,164.224,F,23
14470,66.48991,147.8331,F,20
14471,67.27727,132.6809,F,19
14472,69.14631,149.473,F,19
14473,69.5689,162.3844,M,19
14474,67.65793,159.0895,F,24
14475,68.63009,159.9374,M,21
14476,71.94893,165.1432,F,20
14477,64.15534,135.2271,F,20
14478,67.99347,140.6993,F,19
14479,70.81481,160.6837,F,20
14480,67.07174,147.3517,F,24
14481,69.49404,146.498,F,24
14482,69.64359,148.8064,F,25
14483,70.26145,161.1175,M,19
14484,67.98909,128.9237,F,18
14485,70.63243,157.9258,F,29
14486,66.44713,157.0472,F,18
14487,65.17342,138.9673,M,20
14488,66.04072,120.22268,F,28
14489,64.02516,132.5294,F,28
14490,66.16697,142.3503,M,21
14491,65.30894,135.4637,M,19
14492,68.83968,152.0863,F,19
14493,70.445,154.9771,F,20
14494,67.70906,145.4019,M,19
14495,67.5839,152.6588,F,23
14496,66.33382,157.0056,M,21
14497,67.67603,153.1335,M,24
14498,68.68263,146.4415,F,20
14499,68.06028,119.8476,F,22
14500,63.34895,137.5711,M,20
14501,67.19725,157.7716,F,18
14502,67.59872,149.5055,F,20
14503,66.07655,156.9118,M,24
14504,69.21843,147.5373,F,22
14505,69.36726,147.5943,M,23
14506,65.82599,128.6177,F,20
14507,66.78778,151.8767,M,23
14508,68.06454,152.7908,F,25
14509,66.41209,151.8406,M,23
14510,68.21642,152.3851,F,19
14511,67.70097,161.7658,M,24
14512,70.56453,143.6705,F,22
14513,63.92053,119.6932,F,28
14514,72.12813,156.4743,F,28
14515,65.84071,143.5996,F,22
14516,68.21735,151.597,M,18
14517,67.65907,149.5205,F,21
14518,69.14267,139.8618,M,30
14519,69.88715,163.1383,M,23
14520,68.1104,136.3786,F,21
14521,69.76942,162.0149,M,21
14522,69.88085,159.3992,F,28
14523,66.28284,135.5779,F,31
14524,67.92544,131.7551,F,24
14525,67.31394,143.1993,M,19
14526,70.34681,153.0179,F,18
14527,69.02553,158.1152,M,25
14528,67.45148,146.886,F,21
14529,66.52004,147.4516,F,21
14530,67.45601,122.7458,F,28
14531,67.81543,141.4042,F,19
14532,71.72731,156.2773,M,29
14533,67.61447,147.6677,F,21
14534,66.8357,158.9349,F,24
14535,68.60348,144.3534,M,19
14536,70.00844,148.3081,F,21
14537,66.00315,136.8866,F,19
14538,64.98777,157.3821,F,27
14539,69.37902,170.0716,M,18
14540,67.52527,152.5606,F,21
14541,63.95244,153.0298,M,21
14542,69.52348,145.2629,F,30
14543,69.58278,160.9864,M,23
14544,68.66012,157.7832,M,25
14545,68.6443,158.5979,F,19
14546,69.30209,164.18,F,27
14547,69.02855,166.3737,M,20
14548,68.00582,136.3959,F,20
14549,66.36602,122.9058,F,21
14550,65.10427,142.2999,M,22
14551,66.73831,156.8243,M,29
14552,68.89476,156.4161,F,18
14553,67.72317,128.5671,F,19
14554,68.99646,145.4425,F,20
14555,67.11299,141.6778,F,23
14556,64.81039,134.7288,F,25
14557,68.11521,159.9242,M,27
14558,68.34154,148.9641,M,21
14559,64.60903,116.96854,F,24
14560,66.61835,153.7198,F,19
14561,66.1141,134.4944,F,24
14562,66.70977,148.0737,M,25
14563,68.22162,145.1093,F,21
14564,68.48187,147.5246,F,20
14565,65.23296,162.7294,M,21
14566,68.15816,147.0598,F,18
14567,68.59945,152.0869,F,24
14568,68.32817,161.4409,M,22
14569,68.37932,149.5191,F,21
14570,70.32864,144.4034,M,22
14571,69.03615,151.1396,M,27
14572,68.78389,161.9695,F,20
14573,64.23474,166.0497,M,18
14574,66.50238,173.5126,M,25
14575,63.6379,152.213,M,19
14576,69.06455,162.3727,F,21
14577,66.14023,128.8381,F,24
14578,69.74181,145.3702,F,22
14579,67.8538,143.1124,M,22
14580,67.21663,145.8485,M,31
14581,72.14918,182.5689,F,29
14582,68.62091,150.5784,M,21
14583,64.8252,145.8285,M,19
14584,67.0669,141.5887,F,20
14585,65.67011,154.9919,M,19
14586,70.5403,163.1839,F,23
14587,66.78698,125.0002,F,25
14588,67.1793,152.943,F,22
14589,68.08474,158.9994,F,19
14590,69.24424,162.2512,F,20
14591,71.62587,172.2329,M,22
14592,68.3926,147.593,M,23
14593,62.398,110.1446,F,21
14594,66.75016,155.918,M,19
14595,66.58476,139.0764,M,18
14596,68.38407,150.8921,M,23
14597,66.26302,159.2986,M,19
14598,66.90722,143.8963,M,19
14599,64.50765,146.3118,M,19
14600,68.58454,144.7209,F,21
14601,69.28697,148.3729,M,25
14602,65.80934,167.527,M,21
14603,69.61527,158.8649,F,24
14604,67.64802,156.9065,M,19
14605,70.48329,166.9353,M,20
14606,67.74423,153.8125,M,23
14607,67.53213,153.2936,F,21
14608,64.31209,156.4863,F,24
14609,70.74426,160.8794,F,25
14610,67.26104,163.5305,F,25
14611,62.73218,144.3396,M,22
14612,67.94317,144.7237,F,27
14613,71.49848,164.1753,M,22
14614,68.18982,156.6133,F,21
14615,69.66256,157.629,F,23
14616,66.39209,152.6659,F,18
14617,68.43267,156.8368,M,22
14618,67.75154,143.9604,F,21
14619,69.72791,163.3488,M,18
14620,69.40222,155.1703,M,28
14621,68.35787,141.984,F,20
14622,66.55938,143.7074,F,18
14623,67.86169,164.8073,M,29
14624,70.54669,181.1715,M,24
14625,67.76576,159.9491,M,18
14626,68.86958,155.2196,M,20
14627,68.64126,161.1228,M,19
14628,70.09805,159.8869,F,20
14629,66.56538,137.8517,F,20
14630,67.44749,137.1639,F,21
14631,65.01063,124.49246,M,25
14632,69.3546,163.8302,M,24
14633,66.9367,131.2557,F,21
14634,65.62412,131.3056,M,20
14635,69.58545,147.178,F,18
14636,67.72991,146.3329,F,22
14637,71.17149,170.0235,F,36
14638,66.47848,145.8069,M,20
14639,66.91607,149.5264,M,22
14640,69.84415,173.3049,F,18
14641,68.68484,157.0568,F,23
14642,68.18299,146.6926,F,22
14643,67.02577,143.4223,M,22
14644,67.16997,161.9098,M,19
14645,67.51364,143.9505,M,30
14646,70.23017,169.6233,F,24
14647,67.14346,152.302,M,25
14648,67.12082,148.1727,M,19
14649,70.11371,179.4323,M,21
14650,65.54388,129.2961,F,22
14651,69.10354,149.9126,F,20
14652,66.75597,157.5035,M,21
14653,71.52468,158.8971,F,24
14654,68.80228,144.5045,F,27
14655,68.0015,157.1616,F,21
14656,66.981,154.3842,M,20
14657,72.39041,183.8064,M,19
14658,64.23075,148.6451,F,24
14659,65.59692,148.5455,F,23
14660,68.81242,172.9161,M,32
14661,65.07024,131.1241,F,20
14662,66.1974,128.9252,F,24
14663,68.2876,139.5385,F,22
14664,68.43401,140.8106,F,23
14665,67.39488,137.2664,M,29
14666,67.88791,147.7101,F,19
14667,68.57876,176.9726,M,20
14668,66.26041,146.0561,F,23
14669,67.39861,177.3374,M,30
14670,68.20199,139.1361,M,24
14671,68.58303,153.4513,F,21
14672,65.20091,123.4473,F,20
14673,72.60485,172.5827,M,23
14674,71.55011,162.6079,F,21
14675,68.97866,153.5994,M,21
14676,68.86564,144.3849,F,21
14677,68.65369,139.3414,F,20
14678,66.28952,154.2021,M,24
14679,69.97351,155.0574,F,19
14680,70.90225,164.2583,F,25
14681,66.95893,148.9684,M,23
14682,68.89622,165.4198,F,19
14683,71.03165,186.1297,M,27
14684,68.7644,144.289,F,24
14685,65.20697,137.4356,F,22
14686,67.92684,170.1024,M,21
14687,68.30987,161.629,F,23
14688,67.99061,158.3404,M,20
14689,67.69712,158.3205,M,22
14690,68.44578,162.7538,M,22
14691,68.45993,142.1229,F,22
14692,70.4306,147.6371,M,18
14693,70.5056,168.5284,M,25
14694,71.76731,166.2426,F,20
14695,69.67643,164.6289,M,22
14696,69.87332,164.8936,M,19
14697,65.88795,126.0417,F,18
14698,67.87708,144.0252,F,27
14699,65.44204,149.8955,F,27
14700,67.5243,136.4118,F,22
14701,68.45538,149.5687,F,28
14702,68.9238,150.7713,F,18
14703,70.87537,169.4262,F,23
14704,68.57906,147.5539,F,21
14705,68.28212,161.5516,M,19
14706,69.31822,157.0473,F,22
14707,64.20227,145.2279,F,22
14708,66.72914,139.2774,M,27
14709,68.10686,138.7598,F,20
14710,65.72099,136.8732,F,22
14711,66.55002,132.1534,F,20
14712,64.81674,153.8713,M,23
14713,67.47076,164.5098,M,22
14714,69.3206,178.2726,M,22
14715,71.92922,164.652,M,23
14716,64.40454,147.705,M,25
14717,70.54927,179.0524,M,19
14718,69.75835,143.6484,F,20
14719,70.23978,156.0087,M,19
14720,69.22296,166.2986,M,28
14721,66.28256,129.5522,F,29
14722,67.16684,153.1241,F,24
14723,67.11941,163.6233,M,19
14724,70.12057,156.9028,M,23
14725,69.37304,158.1158,F,24
14726,69.067,150.1041,F,19
14727,68.67207,146.2244,F,23
14728,71.39044,148.8236,F,18
14729,67.52166,154.0959,F,24
14730,69.32648,140.6202,F,19
14731,68.46795,150.1738,F,20
14732,65.13343,127.2492,F,25
14733,67.57167,156.4627,M,19
14734,69.45052,126.7268,F,25
14735,70.21228,157.9003,F,20
14736,68.3559,143.9672,F,20
14737,68.93108,159.8638,F,19
14738,64.01004,126.2826,F,20
14739,70.70338,147.9235,M,22
14740,69.28237,158.1531,M,18
14741,69.85952,158.885,M,19
14742,67.61981,125.579,F,19
14743,69.06831,171.5335,M,19
14744,68.76714,131.0227,F,31
14745,69.63647,151.998,F,28
14746,69.68186,168.5073,F,22
14747,67.67338,147.3182,M,21
14748,66.53306,131.7398,F,18
14749,68.58692,142.5379,F,19
14750,68.32615,155.2029,M,18
14751,67.43632,150.0987,M,27
14752,67.44759,138.9539,M,20
14753,69.25117,147.0033,F,18
14754,68.31433,143.6664,F,24
14755,71.1372,172.6837,M,23
14756,68.99911,167.9754,F,20
14757,66.28774,157.3023,F,19
14758,69.28167,156.8133,F,18
14759,68.64432,144.9773,F,20
14760,65.92998,133.1628,F,19
14761,65.91998,156.5783,F,35
14762,68.62691,142.9311,F,21
14763,67.59109,146.4331,M,21
14764,67.00064,134.6379,F,20
14765,68.36422,158.2292,M,19
14766,65.81063,145.305,F,28
14767,68.16808,150.5873,F,23
14768,72.46195,170.9649,F,18
14769,63.79598,132.6676,F,22
14770,67.68578,151.2331,M,20
14771,69.64577,158.3312,F,18
14772,69.77337,163.7227,M,22
14773,66.20453,133.8761,F,20
14774,66.24001,143.3865,M,20
14775,67.52916,141.7772,F,27
14776,71.6126,168.8948,M,22
14777,71.7953,179.1801,F,21
14778,64.52209,149.4351,F,23
14779,66.53162,164.8269,F,22
14780,70.02335,143.6028,F,20
14781,68.27952,167.3337,M,23
14782,69.41921,158.8684,F,20
14783,69.40202,145.1765,F,24
14784,65.4258,151.8118,F,30
14785,67.81887,154.35,M,22
14786,66.95277,171.2343,F,21
14787,68.58748,152.9802,M,22
14788,68.54416,159.8518,F,24
14789,64.42386,149.0221,F,23
14790,69.21652,156.714,M,21
14791,65.74155,138.4114,F,29
14792,71.47766,150.8715,F,21
14793,67.57609,147.7636,F,23
14794,64.69495,154.1249,M,25
14795,67.25892,154.1074,M,21
14796,65.24442,130.8957,F,20
14797,68.1192,137.3358,M,20
14798,67.59811,163.0706,M,28
14799,67.8101,173.6274,M,19
14800,71.62721,169.2087,F,20
14801,68.11911,135.0492,F,22
14802,70.39659,162.2377,M,25
14803,69.07869,174.2888,M,18
14804,72.16119,162.8146,F,19
14805,67.2644,147.9656,F,27
14806,68.90702,155.1687,F,22
14807,71.28803,178.4918,F,18
14808,68.42447,155.233,F,19
14809,71.03366,141.6771,F,19
14810,68.70597,151.038,M,20
14811,66.42745,157.439,M,19
14812,66.44838,150.3795,M,23
14813,65.03556,134.4147,F,24
14814,68.5013,164.8302,M,22
14815,64.08191,131.4535,M,19
14816,69.87248,168.2383,F,23
14817,69.62792,155.77,F,27
14818,66.34021,136.7924,M,20
14819,67.99636,171.2515,F,21
14820,66.13636,145.1757,M,22
14821,66.80746,127.66928,M,22
14822,65.89961,151.3453,M,22
14823,71.08894,163.7135,M,24
14824,64.79753,143.3181,F,22
14825,66.05492,141.0224,F,23
14826,67.14141,141.812,F,19
14827,68.60468,142.1477,F,24
14828,68.42653,153.3072,M,19
14829,68.85029,149.1986,M,24
14830,68.45399,129.062,F,18
14831,71.75047,160.3265,F,19
14832,66.10418,127.82614,M,22
14833,68.06858,175.8641,M,28
14834,67.26376,157.0315,M,22
14835,68.01261,150.2585,F,24
14836,66.57707,152.6279,M,24
14837,66.985,132.1976,F,21
14838,68.68777,135.4317,F,19
14839,65.60842,164.902,F,20
14840,66.44354,135.8391,M,20
14841,72.22326,167.7298,F,19
14842,70.42439,171.634,M,22
14843,67.80635,148.4474,M,18
14844,63.92128,134.399,F,20
14845,67.85116,145.6233,F,24
14846,66.84465,145.4198,M,18
14847,67.20188,163.0305,F,20
14848,69.54484,164.2748,M,23
14849,68.48055,151.1908,F,31
14850,65.43456,161.5906,M,25
14851,68.63331,160.0014,F,21
14852,65.5967,159.8351,M,28
14853,66.86335,150.015,F,20
14854,63.8229,143.9404,M,18
14855,62.6568,131.2135,F,19
14856,69.1104,161.1251,F,24
14857,70.40366,151.8028,M,19
14858,69.57158,151.6406,F,22
14859,67.28034,132.4793,F,23
14860,69.78616,147.9397,M,18
14861,67.83306,151.2287,M,23
14862,67.56741,145.8309,M,28
14863,66.58224,151.7551,M,20
14864,69.76801,153.0454,F,22
14865,66.38785,128.8084,F,18
14866,65.79376,142.6123,M,20
14867,67.58383,146.2162,M,19
14868,67.73498,160.9479,M,19
14869,66.63059,154.5412,F,20
14870,69.76854,147.3447,F,18
14871,68.09033,145.3547,F,19
14872,71.44554,165.2651,M,28
14873,67.49912,162.8971,M,20
14874,67.77764,174.5204,M,29
14875,67.22302,131.9252,M,18
14876,66.83657,149.5207,M,25
14877,69.49591,160.3481,F,21
14878,66.9098,148.8136,F,21
14879,69.88332,165.5549,M,22
14880,66.14266,156.1208,M,22
14881,70.07101,173.7974,F,28
14882,66.26386,130.9852,F,27
14883,69.68337,155.4338,F,24
14884,69.8914,157.7952,M,20
14885,64.12752,120.30808,F,30
14886,68.69521,130.8705,F,20
14887,68.93137,169.7237,F,21
14888,65.50648,131.2626,F,34
14889,68.30287,146.6285,M,25
14890,64.58205,121.5045,F,20
14891,66.50183,160.1965,M,30
14892,66.51309,129.3116,F,19
14893,63.33461,137.3659,F,21
14894,68.30287,158.5356,F,18
14895,68.89262,158.963,F,23
14896,68.20788,159.3434,M,20
14897,68.55679,131.5279,M,22
14898,67.14705,149.9085,M,23
14899,68.20627,141.9426,F,27
14900,68.15364,148.2253,M,23
14901,72.35308,160.6283,F,22
14902,64.73949,159.3448,F,22
14903,65.83982,130.5993,F,20
14904,70.33787,183.8405,M,25
14905,71.86882,152.8225,M,20
14906,67.2978,119.69051,F,19
14907,70.31889,155.3123,M,21
14908,67.46141,146.6585,M,23
14909,64.43099,166.4214,F,21
14910,69.17434,138.2414,F,19
14911,64.08903,125.4846,F,20
14912,66.44596,147.5961,M,20
14913,68.49971,158.7498,F,23
14914,66.4042,136.1468,M,24
14915,68.42039,163.4953,F,19
14916,68.15973,157.5487,M,18
14917,68.51877,163.7542,M,24
14918,70.26733,165.0409,M,23
14919,69.41881,174.3246,M,19
14920,70.15169,143.4861,M,24
